school_id,district,school,approaches_self_regulation,approaches_interpersonal_skills,approaches_total,approaches_n,math_number,math_n,literacy_uppercase_letters,literacy_uppercase_letters_n,literacy_lowercase_letters,literacy_lowercase_letters_n,literacy_letter_sound,literacy_letter_sound_n,frl_pct,x2017_18_total_enrollment,x2017_18_american_indian_alaska_native,x2017_18_percent_american_indian_alaska_native,x2017_18_asian,x2017_18_percent_asian,x2017_18_native_hawaiian_pacific_islander,x2017_18_percent_native_hawaiian_pacific_islander,x2017_18_black_african_american,x2017_18_percent_black_african_american,x2017_18_hispanic_latino,x2017_18_percent_hispanic_latino,x2017_18_white,x2017_18_percent_white,x2017_18_multiracial,x2017_18_percent_multiracial,location,lon,lat
928,Parkrose SD 3,Shaver Elementary School,3.2,3.6,3.4,49,10.3,47,12.8,47,10.2,47,4.9,47,84.52,323,4,0.01238390092,26,0.08049535603,13,0.04024767801,58,0.17956656346,110,0.34055727554,70,0.21671826625,42,0.13003095975,"Shaver Elementary School, Multnomah County, Oregon",-122.5287883,45.54944099999999
933,Gresham-Barlow SD 10J,East Gresham Elementary School,3.3,3.7,3.4,53,8.9,51,7.9,51,5.7,51,2,51,88.63,387,6,0.01550387596,5,0.01291989664,4,0.01033591731,10,0.02583979328,179,0.46253229974,154,0.39793281653,29,0.07493540051,"East Gresham Elementary School, Multnomah County, Oregon",-122.420873,45.493144
935,Gresham-Barlow SD 10J,Highland Elementary School,3.7,3.7,3.7,92,7.8,90,10.4,90,7.8,90,3.2,90,89.08,522,8,0.01532567049,9,0.01724137931,9,0.01724137931,28,0.05363984674,227,0.43486590038,216,0.41379310344,25,0.0478927203,"Highland Elementary School, Multnomah County, Oregon",-122.427966,45.51427400000001
936,Gresham-Barlow SD 10J,Hall Elementary School,3.4,3.7,3.5,75,10.3,74,9.7,74,8.4,74,3.3,74,84.35,428,6,0.01401869158,12,0.02803738317,11,0.02570093457,29,0.06775700934,167,0.39018691588,176,0.41121495327,27,0.06308411214,"Hall Elementary School, Multnomah County, Oregon",-122.4066571,45.514345
937,Gresham-Barlow SD 10J,Hollydale Elementary School,3.8,4.2,3.9,68,11.9,68,12.2,68,10,68,4.5,68,77.27,440,5,0.01136363636,9,0.02045454545,7,0.0159090909,20,0.04545454545,134,0.30454545454,226,0.51363636363,39,0.08863636363,"Hollydale Elementary School, Multnomah County, Oregon",-122.454325,45.492539
938,Gresham-Barlow SD 10J,North Gresham Elementary School,3.2,3.7,3.4,74,10,76,9.1,76,7.1,76,3.2,76,75.81,554,4,0.0072202166,29,0.05234657039,12,0.02166064981,30,0.05415162454,175,0.31588447653,252,0.4548736462,52,0.09386281588,"North Gresham Elementary School, Multnomah County, Oregon",-122.439332,45.515515
939,Gresham-Barlow SD 10J,Powell Valley Elementary School,3.3,3.5,3.4,60,9.9,62,12.2,62,10,62,5.5,62,59.5,437,2,0.00457665903,11,0.02517162471,0,0,10,0.02288329519,118,0.27002288329,261,0.59725400457,35,0.08009153318,"Powell Valley Elementary School, Multnomah County, Oregon",-122.383845,45.49119899999999
940,Gresham-Barlow SD 10J,West Gresham Elementary School,3,3.3,3.1,46,9.7,46,12.5,46,10.3,46,8.1,46,63.19,288,1,0.00347222222,3,0.01041666666,0,0,10,0.03472222222,68,0.23611111111,182,0.63194444444,24,0.08333333333,"West Gresham Elementary School, Multnomah County, Oregon",-122.4352372,45.4967056
941,Gresham-Barlow SD 10J,East Orient Elementary School,3.8,4.1,3.9,79,10.9,79,15.2,79,12,79,5.7,79,26.37,474,3,0.00632911392,7,0.01476793248,5,0.0105485232,4,0.00843881856,42,0.08860759493,379,0.79957805907,34,0.0717299578,"East Orient Elementary School, Multnomah County, Oregon",-122.3529326,45.4685493
943,Reynolds SD 7,Alder Elementary School,3.9,4.1,4,77,9.6,76,6.1,75,4.3,75,2.6,75,90.04,502,1,0.00199203187,31,0.06175298804,22,0.04382470119,68,0.13545816733,270,0.53784860557,83,0.16533864541,27,0.05378486055,"Alder Elementary School, Multnomah County, Oregon",-122.4862406,45.5171597
945,Reynolds SD 7,Fairview Elementary School,3.5,3.6,3.5,56,10.9,56,11,56,9,56,5.8,56,73.37,383,5,0.01305483028,19,0.04960835509,5,0.01305483028,20,0.05221932114,153,0.39947780678,149,0.38903394255,32,0.08355091383,"Fairview Elementary School, Multnomah County, Oregon",-122.4362512,45.53966200000001
946,Reynolds SD 7,Glenfair Elementary School,3.4,3.6,3.4,88,7.6,88,8.8,89,6.8,89,2.5,89,92.9,521,7,0.01343570057,53,0.10172744721,15,0.02879078694,101,0.19385796545,191,0.36660268714,112,0.21497120921000001,42,0.08061420345,"Glenfair Elementary School, Multnomah County, Oregon",-122.5060344,45.5258029
947,Reynolds SD 7,Hartley Elementary School,3.3,3.7,3.4,86,8.8,85,8.7,85,6.7,85,4.1,85,90.63,480,5,0.01041666666,7,0.01458333333,16,0.03333333333,46,0.09583333333,250,0.52083333333,113,0.23541666666,43,0.08958333333,"Hartley Elementary School, Multnomah County, Oregon",-122.4722255,45.528364
948,Reynolds SD 7,Margaret Scott Elementary School,3.4,3.4,3.4,69,9.2,69,10.1,69,8.2,69,5,69,76.29,426,4,0.00938967136,65,0.15258215962,34,0.07981220657,95,0.22300469483,104,0.24413145539,90,0.21126760563,34,0.07981220657,"Margaret Scott Elementary School, Multnomah County, Oregon",-122.512228,45.539083
949,Reynolds SD 7,Davis Elementary School,3.3,3.4,3.3,76,9,75,8.3,75,6.8,75,2.9,75,94.14,461,2,0.00433839479,40,0.08676789587,13,0.02819956616,54,0.11713665943,214,0.46420824295,104,0.22559652928,34,0.07375271149,"Davis Elementary School, Multnomah County, Oregon",-122.4621739,45.523353
950,Reynolds SD 7,Sweetbriar Elementary School,2.5,2.9,2.7,48,7.2,47,9.5,47,7.2,47,2.9,47,53.11,386,2,0.00518134715,22,0.05699481865,2,0.00518134715,6,0.01554404145,105,0.27202072538,216,0.55958549222,33,0.08549222797,"Sweetbriar Elementary School, Multnomah County, Oregon",-122.3823217,45.5160547
951,Reynolds SD 7,Troutdale Elementary School,3.7,3.8,3.7,63,10.5,62,13.6,62,10.8,62,4.7,62,56.41,429,1,0.00233100233,22,0.05128205128,5,0.01165501165,9,0.02097902097,91,0.21212121212,277,0.64568764568,24,0.05594405594,"Troutdale Elementary School, Multnomah County, Oregon",-122.3860066,45.5365844
952,Reynolds SD 7,Wilkes Elementary School,3.2,3.2,3.2,77,7.5,76,8.6,76,6.5,76,2.4,76,85.65,446,5,0.01121076233,50,0.11210762331,19,0.04260089686,57,0.12780269058,188,0.42152466367,95,0.2130044843,32,0.07174887892,"Wilkes Elementary School, Multnomah County, Oregon",-122.488332,45.541268
959,Centennial SD 28J,Lynch Meadows Elementary School,4,4.1,4.1,52,8.7,52,10.8,51,8,50,3.9,48,69.64,415,2,0.0048192771,43,0.10361445783,14,0.03373493975,20,0.04819277108,146,0.35180722891,166,0.4,24,0.0578313253,"Lynch Meadows Elementary School, Multnomah County, Oregon",-122.47773720000001,45.5016044
962,Centennial SD 28J,Oliver Elementary School,3.6,3.8,3.7,43,8.9,40,10.6,40,8.6,40,3.4,40,NA,408,1,0.00245098039,41,0.10049019607,14,0.03431372549,53,0.12990196078,132,0.32352941176,152,0.3725490196,15,0.03676470588,"Oliver Elementary School, Multnomah County, Oregon",-122.5000648,45.5154401
963,Centennial SD 28J,Parklane Elementary School,3.4,3.5,3.5,67,9.3,65,11.6,64,8.5,64,2.5,64,NA,380,6,0.01578947368,38,0.1,15,0.03947368421,37,0.09736842105,107,0.28157894736,150,0.3947368421,27,0.07105263157,"Parklane Elementary School, Multnomah County, Oregon",-122.5001658,45.5145421
964,Centennial SD 28J,Lynch View Elementary School,3.2,3.5,3.3,62,10,60,9.6,60,7.1,60,4.3,60,77.16,521,4,0.00767754318,60,0.11516314779,18,0.03454894433,27,0.0518234165,172,0.330134357,218,0.41842610364,22,0.04222648752,"Lynch View Elementary School, Multnomah County, Oregon",-122.488318,45.5112592
965,Centennial SD 28J,Lynch Wood Elementary School,3.4,3.6,3.5,75,8.6,74,10.6,75,8.6,77,4.7,77,NA,540,4,0.0074074074,91,0.16851851851,11,0.02037037037,57,0.10555555555,170,0.31481481481,175,0.32407407407,32,0.05925925925,"Lynch Wood Elementary School, Multnomah County, Oregon",-122.4855079,45.496628
966,Centennial SD 28J,Pleasant Valley Elementary School,3.9,4.5,4.1,46,9.7,46,11.3,46,8.6,46,4,46,49.04,416,0,0,57,0.13701923076,9,0.02163461538,16,0.03846153846,68,0.16346153846,232,0.55769230769,34,0.08173076923,"Pleasant Valley Elementary School, Multnomah County, Oregon",-122.47992,45.4646035
972,David Douglas SD 40,Cherry Park Elementary School,3.9,3.9,3.9,100,10.9,98,13.4,98,11,98,5.8,98,82.22,478,2,0.00418410041,57,0.11924686192,3,0.00627615062,71,0.14853556485,99,0.20711297071,192,0.40167364016,54,0.11297071129,"Cherry Park Elementary School, Multnomah County, Oregon",-122.555698,45.508903
973,David Douglas SD 40,Gilbert Heights Elementary School,3.5,3.7,3.6,100,8.6,99,10.7,99,8.7,99,5.1,98,76.68,609,6,0.00985221674,117,0.1921182266,23,0.03776683087,80,0.13136288998,139,0.22824302134,210,0.3448275862,34,0.05582922824,"Gilbert Heights Elementary School, Multnomah County, Oregon",-122.5311705,45.4905487
974,David Douglas SD 40,Gilbert Park Elementary School,3.7,4,3.8,86,10,88,11.6,88,9.3,88,4.1,88,70.62,599,6,0.01001669449,55,0.09181969949,8,0.01335559265,87,0.14524207011,97,0.16193656093,307,0.51252086811,39,0.06510851419,"Gilbert Park Elementary School, Multnomah County, Oregon",-122.52839,45.479676
975,David Douglas SD 40,Lincoln Park Elementary School,3.7,3.9,3.8,94,8.9,94,10.9,94,9,94,3,94,78.83,614,2,0.00325732899,85,0.13843648208,13,0.02117263843,58,0.09446254071,186,0.30293159609,242,0.39413680781,28,0.04560260586,"Lincoln Park Elementary School, Multnomah County, Oregon",-122.5262608,45.5082
976,David Douglas SD 40,Menlo Park Elementary School,3.7,4,3.8,81,9.4,80,10.7,79,9,79,6.2,79,76.76,469,4,0.00852878464,52,0.11087420042,6,0.01279317697,60,0.12793176972,124,0.26439232409,174,0.37100213219,49,0.10447761194,"Menlo Park Elementary School, Multnomah County, Oregon",-122.530218,45.5254933
977,David Douglas SD 40,Mill Park Elementary School,3.7,3.9,3.8,58,9.9,58,15.5,58,13.1,58,9.2,58,77.01,522,7,0.01340996168,86,0.16475095785,14,0.02681992337,92,0.17624521072,146,0.27969348659,157,0.30076628352,20,0.03831417624,"Mill Park Elementary School, Multnomah County, Oregon",-122.5414909,45.50990100000001
978,David Douglas SD 40,Ventura Park Elementary School,4.3,4.3,4.3,64,9.6,63,13.2,65,11.2,65,6.8,65,70.3,431,2,0.00464037122,41,0.0951276102,14,0.0324825986,44,0.10208816705,133,0.30858468677,165,0.38283062645,32,0.07424593967,"Ventura Park Elementary School, Multnomah County, Oregon",-122.5441919,45.521365
979,David Douglas SD 40,West Powellhurst Elementary School,4,4.5,4.1,60,9,60,8.8,60,7.6,60,3.5,60,85.55,436,5,0.0114678899,66,0.15137614678,2,0.00458715596,38,0.0871559633,112,0.25688073394,181,0.41513761467,32,0.07339449541,"West Powellhurst Elementary School, Multnomah County, Oregon",-122.5434544,45.5011161
985,Riverdale SD 51J,Riverdale Grade School,4,4.6,4.2,30,11.5,30,18.2,30,14.8,30,8.3,30,NA,400,0,0,22,0.055,1,0.0025,2,0.005,24,0.06,320,0.8,31,0.0775,"Riverdale Grade School, Multnomah County, Oregon",-122.6560243,45.4398966
1278,Portland SD 1J,Markham Elementary School,3.4,3.6,3.5,77,11.8,74,17.8,74,15.1,74,8.1,74,45.05,455,2,0.00439560439,7,0.01538461538,6,0.01318681318,98,0.21538461538,47,0.10329670329,249,0.54725274725,46,0.10109890109,"Markham Elementary School, Multnomah County, Oregon",-122.724665,45.44895529999999
1299,Portland SD 1J,Rieke Elementary School,3.9,4.2,4,57,12.7,58,21.2,58,17.8,58,13.3,58,11.14,386,1,0.00259067357,6,0.01554404145,0,0,12,0.0310880829,28,0.0725388601,303,0.78497409326,36,0.0932642487,"Rieke Elementary School, Multnomah County, Oregon",-122.6949529,45.4765072
1313,Gresham-Barlow SD 10J,Kelly Creek Elementary School,3.2,3.5,3.3,80,10.7,80,12.3,80,10.3,80,6.1,80,65.4,552,4,0.00724637681,16,0.02898550724,5,0.00905797101,17,0.03079710144,123,0.22282608695,352,0.63768115942,35,0.0634057971,"Kelly Creek Elementary School, Multnomah County, Oregon",-122.384625,45.4801741
1364,Portland SD 1J,Winterhaven School,3.1,3.5,3.3,24,13,24,22.1,24,19,24,16,24,15.25,354,1,0.00282485875,13,0.03672316384,0,0,6,0.01694915254,21,0.05932203389,280,0.79096045197,33,0.09322033898,"Winterhaven School, Multnomah County, Oregon",-122.65089,45.494921
1365,Reynolds SD 7,Woodland Elementary School,3.9,4.1,3.9,59,10.5,58,11.9,59,10,59,5.8,59,71.18,465,3,0.0064516129,24,0.05161290322,1,0.00215053763,18,0.03870967741,256,0.5505376344,147,0.31612903225,16,0.03440860215,"Woodland Elementary School, Multnomah County, Oregon",-122.4399762,45.5288574
2413,Portland SD 1J,Forest Park Elementary School,3.5,3.8,3.6,65,12.7,63,21.9,63,19.3,63,15.7,63,NA,443,0,0,107,0.24153498871,0,0,12,0.02708803611,11,0.02483069977,264,0.59593679458,49,0.11060948081,"Forest Park Elementary School, Multnomah County, Oregon",-122.7773606,45.5425002
3451,Portland SD 1J,Opal School of the Portland Childrens Museum,4,4.1,4,16,14.1,16,20.9,16,16.2,16,15.1,16,NA,87,0,0,1,0.01149425287,1,0.01149425287,0,0,8,0.09195402298,69,0.79310344827,8,0.09195402298,"Opal School of the Portland Childrens Museum, Multnomah County, Oregon",-122.7177995,45.5084759
3490,Reynolds SD 7,Multisensory Learning Academy,3.6,3.9,3.7,48,11.7,48,15,48,12.6,48,9.9,48,17.76,535,2,0.00373831775,21,0.03925233644,1,0.00186915887,16,0.02990654205,99,0.18504672897,344,0.6429906542,52,0.09719626168,"Multisensory Learning Academy, Multnomah County, Oregon",-122.4307483,45.53579939999999
3525,David Douglas SD 40,Earl Boyles Elementary School,4,4.4,4.2,69,11.3,69,16.4,69,14.2,69,12.2,69,91.81,452,6,0.01327433628,59,0.13053097345,10,0.0221238938,43,0.09513274336,124,0.27433628318,175,0.38716814159,35,0.07743362831,"Earl Boyles Elementary School, Multnomah County, Oregon",-122.5516527,45.4948323
3543,Gresham-Barlow SD 10J,Hogan Cedars Elementary School,3.5,4.1,3.7,93,10.8,93,12.7,93,10.3,93,6.8,93,73.72,567,8,0.01410934744,12,0.02116402116,1,0.00176366843,8,0.01410934744,205,0.36155202821,305,0.53791887125,28,0.04938271604,"Hogan Cedars Elementary School, Multnomah County, Oregon",-122.4068861,45.4849617
3580,David Douglas SD 40,Arthur Academy,4,3.9,4,29,11.7,29,17.9,29,14.5,29,12.3,29,38.41,164,1,0.00609756097,25,0.15243902439,2,0.01219512195,10,0.06097560975,25,0.15243902439,86,0.5243902439,15,0.09146341463,"Arthur Academy, Multnomah County, Oregon",-122.5859671,45.5173298
3616,Portland SD 1J,Trillium Charter School,4,4.4,4.1,29,13,29,19,29,15.1,29,13.9,29,NA,318,1,0.00314465408,6,0.01886792452,0,0,12,0.03773584905,34,0.10691823899,233,0.73270440251,32,0.10062893081,"Trillium Charter School, Multnomah County, Oregon",-122.6815538,45.5621981
3649,Centennial SD 28J,Butler Creek Elementary School,3.6,3.8,3.7,73,10,72,10.9,73,8.5,73,4.3,73,50.18,556,4,0.0071942446,60,0.10791366906,12,0.02158273381,27,0.04856115107,103,0.18525179856000001,315,0.56654676258,35,0.06294964028,"Butler Creek Elementary School, Multnomah County, Oregon",-122.4582503,45.4728274
3989,Reynolds SD 7,Salish Ponds Elementary School,3.4,3.4,3.4,78,8.9,77,8.3,77,6.5,77,2.8,77,83.77,462,1,0.00216450216,24,0.05194805194,18,0.03896103896,16,0.03463203463,255,0.55194805194,125,0.27056277056,23,0.04978354978,"Salish Ponds Elementary School, Multnomah County, Oregon",-122.4524415,45.5297271
3991,Portland SD 1J,Emerson School,3.4,3.7,3.5,24,13.3,25,21.6,25,17.2,25,11.7,25,NA,142,0,0,3,0.02112676056,0,0,5,0.0352112676,17,0.11971830985,81,0.57042253521,36,0.25352112676,"Emerson School, Multnomah County, Oregon",-122.6920782,45.5261163
4216,Reynolds SD 7,Reynolds Arthur Academy,4.1,4.1,4.1,29,12.2,29,15.5,29,12.8,29,9,29,28.08,203,4,0.01970443349,10,0.04926108374,0,0,5,0.02463054187,37,0.18226600985,127,0.62561576354,20,0.09852216748,"Reynolds Arthur Academy, Multnomah County, Oregon",-122.388485,45.5265273
4400,Portland SD 1J,Portland Arthur Academy Charter School,3.6,3.8,3.7,28,12.1,27,20,27,17.7,27,15.7,27,35.43,175,1,0.00571428571,18,0.10285714285,0,0,11,0.06285714285,11,0.06285714285,106,0.60571428571,28,0.16,"Portland Arthur Academy Charter School, Multnomah County, Oregon",-122.5859671,45.5173298
4534,Portland SD 1J,Portland Village School,3,3.4,3.1,41,12.6,40,14.7,40,11.1,40,9.4,40,27.72,404,1,0.00247524752,0,0,1,0.00247524752,12,0.02970297029,37,0.09158415841,331,0.81930693069,22,0.05445544554,"Portland Village School, Multnomah County, Oregon",-122.6918582,45.5786565
4592,Corbett SD 39,Corbett School,3.7,4.2,3.9,77,12.1,77,15.8,77,13.2,77,9.9,77,24.78,1235,17,0.01376518218,29,0.02348178137,6,0.00485829959,13,0.01052631578,85,0.06882591093,1022,0.82753036437,63,0.05101214574,"Corbett School, Multnomah County, Oregon",-122.2956859,45.5298519
4601,Gresham-Barlow SD 10J,Gresham Arthur Academy,4.1,4.8,4.3,30,10.3,30,16.6,30,14.3,30,9.9,30,32.56,172,0,0,3,0.01744186046,0,0,7,0.04069767441,18,0.10465116279,132,0.76744186046,12,0.06976744186,"Gresham Arthur Academy, Multnomah County, Oregon",-122.4198986,45.5109037
4640,Portland SD 1J,Creative Science School,4.4,4.1,4.3,48,13.2,48,19.6,48,15.7,48,11.6,48,30.06,479,3,0.00626304801,48,0.10020876826,3,0.00626304801,12,0.02505219206,29,0.06054279749,354,0.73903966597,30,0.06263048016,"Creative Science School, Multnomah County, Oregon",-122.5694209,45.5136294
4667,Gresham-Barlow SD 10J,Lewis and Clark Montessori Charter School,3.5,3.7,3.5,49,12.8,49,15.6,49,13.4,49,12.7,49,35.1,359,1,0.00278551532,7,0.01949860724,0,0,6,0.01671309192,49,0.13649025069,262,0.72980501392,34,0.09470752089,"Lewis and Clark Montessori Charter School, Multnomah County, Oregon",-122.4226122,45.4095885
4822,Reynolds SD 7,KNOVA Reynolds Public Charter School,3.6,3.9,3.7,38,10,37,10.9,38,8.9,38,5.4,38,64.22,313,2,0.00638977635,17,0.05431309904,3,0.00958466453,21,0.06709265175,164,0.52396166134,85,0.2715654952,21,0.06709265175,"KNOVA Reynolds Public Charter School, Multnomah County, Oregon",-122.4750772,45.5172227
5060,Portland SD 1J,Le Monde French Immersion Public Charter School,4,4.4,4.1,49,12.4,48,19.2,47,17.4,47,13.8,47,NA,311,3,0.00964630225,2,0.00643086816,1,0.00321543408,11,0.03536977491,15,0.04823151125,245,0.78778135048,34,0.10932475884,"Le Monde French Immersion Public Charter School, Multnomah County, Oregon",-122.6446443,45.522609
5218,Portland SD 1J,Kairos PDX,3.4,3.6,3.4,47,12.4,45,20.2,45,17.7,45,15.5,45,55.91,127,3,0.02362204724,0,0,0,0,61,0.48031496062,10,0.07874015748,35,0.27559055118,18,0.14173228346,"Kairos PDX, Multnomah County, Oregon",-122.6697,45.558482
